file,type,line,frame
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 281, 'column': 8, 'index': 8873}","  279 |         expectedResponse.body = Buffer.from(samLogoBase64, 'base64')
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 567, 'column': 6, 'index': 17214}","  565 |       loggerError.debug('nocall')
  566 |       loggerError.verbose('nocall')
> 567 |       expect(global.console.warn).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  568 |       expect(global.console.debug).not.toHaveBeenCalled()
  569 |       expect(global.console.info).not.toHaveBeenCalled()
  570 |       expect(global.console.error).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 568, 'column': 6, 'index': 17271}","  566 |       loggerError.verbose('nocall')
  567 |       expect(global.console.warn).not.toHaveBeenCalled()
> 568 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  569 |       expect(global.console.info).not.toHaveBeenCalled()
  570 |       expect(global.console.error).toHaveBeenLastCalledWith({
  571 |         message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 568, 'column': 6, 'index': 17271}","  566 |       loggerError.verbose('nocall')
  567 |       expect(global.console.warn).not.toHaveBeenCalled()
> 568 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  569 |       expect(global.console.info).not.toHaveBeenCalled()
  570 |       expect(global.console.error).toHaveBeenLastCalledWith({
  571 |         message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 569, 'column': 6, 'index': 17329}","  567 |       expect(global.console.warn).not.toHaveBeenCalled()
  568 |       expect(global.console.debug).not.toHaveBeenCalled()
> 569 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  570 |       expect(global.console.error).toHaveBeenLastCalledWith({
  571 |         message: 'error'
  572 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 569, 'column': 6, 'index': 17329}","  567 |       expect(global.console.warn).not.toHaveBeenCalled()
  568 |       expect(global.console.debug).not.toHaveBeenCalled()
> 569 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  570 |       expect(global.console.error).toHaveBeenLastCalledWith({
  571 |         message: 'error'
  572 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 570, 'column': 6, 'index': 17386}","  568 |       expect(global.console.debug).not.toHaveBeenCalled()
  569 |       expect(global.console.info).not.toHaveBeenCalled()
> 570 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  571 |         message: 'error'
  572 |       })
  573 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 581, 'column': 6, 'index': 17716}","  579 |       loggerWarn.debug('nocall')
  580 |       loggerWarn.verbose('nocall')
> 581 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  582 |       expect(global.console.info).not.toHaveBeenCalled()
  583 |       expect(global.console.error).toHaveBeenLastCalledWith({
  584 |         message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 581, 'column': 6, 'index': 17716}","  579 |       loggerWarn.debug('nocall')
  580 |       loggerWarn.verbose('nocall')
> 581 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  582 |       expect(global.console.info).not.toHaveBeenCalled()
  583 |       expect(global.console.error).toHaveBeenLastCalledWith({
  584 |         message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 582, 'column': 6, 'index': 17774}","  580 |       loggerWarn.verbose('nocall')
  581 |       expect(global.console.debug).not.toHaveBeenCalled()
> 582 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  583 |       expect(global.console.error).toHaveBeenLastCalledWith({
  584 |         message: 'error2'
  585 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 582, 'column': 6, 'index': 17774}","  580 |       loggerWarn.verbose('nocall')
  581 |       expect(global.console.debug).not.toHaveBeenCalled()
> 582 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  583 |       expect(global.console.error).toHaveBeenLastCalledWith({
  584 |         message: 'error2'
  585 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 583, 'column': 6, 'index': 17831}","  581 |       expect(global.console.debug).not.toHaveBeenCalled()
  582 |       expect(global.console.info).not.toHaveBeenCalled()
> 583 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  584 |         message: 'error2'
  585 |       })
  586 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 586, 'column': 6, 'index': 17928}","  584 |         message: 'error2'
  585 |       })
> 586 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  587 |         message: 'warn2'
  588 |       })
  589 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 597, 'column': 6, 'index': 18256}","  595 |       loggerInfo.debug('nocall')
  596 |       loggerInfo.verbose('nocall')
> 597 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  598 |       expect(global.console.error).toHaveBeenLastCalledWith({
  599 |         message: 'error3'
  600 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 597, 'column': 6, 'index': 18256}","  595 |       loggerInfo.debug('nocall')
  596 |       loggerInfo.verbose('nocall')
> 597 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  598 |       expect(global.console.error).toHaveBeenLastCalledWith({
  599 |         message: 'error3'
  600 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 598, 'column': 6, 'index': 18314}","  596 |       loggerInfo.verbose('nocall')
  597 |       expect(global.console.debug).not.toHaveBeenCalled()
> 598 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  599 |         message: 'error3'
  600 |       })
  601 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 601, 'column': 6, 'index': 18411}","  599 |         message: 'error3'
  600 |       })
> 601 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  602 |         message: 'warn3'
  603 |       })
  604 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 604, 'column': 6, 'index': 18506}","  602 |         message: 'warn3'
  603 |       })
> 604 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  605 |         message: 'info3'
  606 |       })
  607 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 615, 'column': 6, 'index': 18857}","  613 |       loggerVerbose.verbose('verbose4')
  614 |       loggerVerbose.debug('nocall')
> 615 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  616 |         message: 'error4'
  617 |       })
  618 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 618, 'column': 6, 'index': 18954}","  616 |         message: 'error4'
  617 |       })
> 618 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  619 |         message: 'warn4'
  620 |       })
  621 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 621, 'column': 6, 'index': 19049}","  619 |         message: 'warn4'
  620 |       })
> 621 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  622 |         message: 'info4'
  623 |       })
  624 |       expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 624, 'column': 6, 'index': 19144}","  622 |         message: 'info4'
  623 |       })
> 624 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  625 |         message: 'verbose4'
  626 |       })
  627 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 635, 'column': 6, 'index': 19485}","  633 |       loggerDebug.verbose('verbose5')
  634 |       loggerDebug.debug('debug5')
> 635 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  636 |         message: 'error5'
  637 |       })
  638 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 638, 'column': 6, 'index': 19582}","  636 |         message: 'error5'
  637 |       })
> 638 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  639 |         message: 'warn5'
  640 |       })
  641 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 641, 'column': 6, 'index': 19677}","  639 |         message: 'warn5'
  640 |       })
> 641 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  642 |         message: 'info5'
  643 |       })
  644 |       expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 644, 'column': 6, 'index': 19772}","  642 |         message: 'info5'
  643 |       })
> 644 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  645 |         message: 'debug5'
  646 |       })
  647 |     })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 657, 'column': 6, 'index': 20156}","  655 |       logger.debug('array', ['message'])
  656 |
> 657 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  658 |         1,
  659 |         {
  660 |           message: 'simple message'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 663, 'column': 6, 'index': 20291}","  661 |         }
  662 |       )
> 663 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  664 |         2,
  665 |         {
  666 |           message: 'debug',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 671, 'column': 6, 'index': 20462}","  669 |         }
  670 |       )
> 671 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  672 |         3,
  673 |         {
  674 |           message: 'debug'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 677, 'column': 6, 'index': 20588}","  675 |         }
  676 |       )
> 677 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  678 |         4,
  679 |         {
  680 |           message: 'array',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Ignored Test,"{'line': 423, 'column': 7, 'index': 13127}","  421 |   })
  422 |
> 423 |   test.skip('respondToEventSourceWithError', async () => {
      |       ^ Ignored Test
  424 |     const response = await serverlessExpressInstance(null)
  425 |     expect(response).toEqual({
  426 |       statusCode: 500,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 270, 'column': 63, 'index': 8318}","  268 |       case 'alb':
  269 |       case 'apiGatewayV1':
> 270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
      |                                                               ^ Magic Number
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
  272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 272, 'column': 75, 'index': 8466}","  270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
> 272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
      |                                                                           ^ Magic Number
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)
  274 |         delete response.multiValueHeaders.etag
  275 |         delete response.multiValueHeaders['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 293, 'column': 53, 'index': 9438}","  291 |         break
  292 |       case 'lambdaEdge':
> 293 |         expect(response.headers.etag.length).toEqual(1)
      |                                                     ^ Magic Number
  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
  296 |         expect(response.headers['last-modified'].length).toEqual(1)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 296, 'column': 65, 'index': 9633}","  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
> 296 |         expect(response.headers['last-modified'].length).toEqual(1)
      |                                                                 ^ Magic Number
  297 |         expect(response.headers['last-modified'][0].key).toMatch('last-modified')
  298 |         expect(response.headers['last-modified'][0].value).toMatch(lastModifiedRegex)
  299 |         delete response.headers.etag"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 546, 'column': 56, 'index': 16539}","  544 |       await serverlessExpressInstance(event)
  545 |
> 546 |       expect(customLogger.debug.mock.calls.length).toBe(6)
      |                                                        ^ Magic Number
  547 |
  548 |       // TODO: test log levels
  549 |       // customLogger.level = 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Mystery Guest,"{'column': 25, 'line': 252}","  250 |     const response = await serverlessExpressInstance(event)
  251 |
> 252 |     const samLogoImage = fs.readFileSync(samLogoPath)
      |                         ^ Mystery Guest
  253 |     const samLogoBase64 = Buffer.from(samLogoImage).toString('base64')
  254 |     const expectedResponse = makeResponse({
  255 |       eventSourceName,"
